Strike Price,expiryDate,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue,date,Time
21200,20-Mar-2025,16.0,2.0,14.285714285714286,3,0.0,1230.55,-6.2999999999999545,-0.5093584509035012,4950,4950,750,1106.75,750,1258.15,22397.2,2025-03-14,09-17-26
21200,27-Mar-2025,39.0,0.0,0.0,0,0.0,1254.45,0.0,0.0,5325,6225,75,1215.15,750,1308.95,22397.2,2025-03-14,09-17-26
21200,03-Apr-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,22397.2,2025-03-14,09-17-26
21200,24-Apr-2025,7.0,0.0,0.0,0,0.0,1408.65,0.0,0.0,4350,5325,75,1394.25,75,1469.6,22397.2,2025-03-14,09-17-26
21200,29-May-2025,5.0,0.0,0.0,0,0.0,1760.4,-0.34999999999990905,-0.01987789294334284,1800,1725,1800,1271.25,1725,1794.4,22397.2,2025-03-14,09-17-26
21250,13-Mar-2025,2.0,0.0,0.0,3,0.0,1145.95,-94.04999999999995,-7.5846774193548345,4575,4575,1125,1079.65,1125,1241.2,22397.2,2025-03-14,09-17-26
21250,20-Mar-2025,6.0,0.0,0.0,0,0.0,1242.95,0.0,0.0,4950,4950,750,1058.4,750,1274.55,22397.2,2025-03-14,09-17-26
21250,27-Mar-2025,16.0,0.0,0.0,0,0.0,1145.95,0.0,0.0,5025,6000,750,1070.95,750,1285.5,22397.2,2025-03-14,09-17-26
21250,03-Apr-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,22397.2,2025-03-14,09-17-26
21250,24-Apr-2025,16.0,0.0,0.0,0,0.0,1574.3,-0.10000000000013642,-0.006351626016268827,4500,3450,225,1115.25,1725,1501.6,22397.2,2025-03-14,09-17-26
21250,29-May-2025,7.0,0.0,0.0,0,0.0,1732.2,-0.34999999999990905,-0.020201437187954693,0,1725,0,0.0,1725,1750.85,22397.2,2025-03-14,09-17-26
